"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"TBC1D15",411.513218673851,-0.161046382834284,0.210565530369754,-0.764827854547163,0.444374058869619,0.69377469346001,337.729276853634,305.968996520996,494.6480095071,415.098906271592,504.955101563596,424.333924491149,374.841357267575,434.530176915165
"FHOD3",1556.05533588675,-0.291476775794365,0.381081670262132,-0.76486695251931,0.44435077447274,0.69377469346001,1259.53153838355,1058.51410123283,1360.28202614452,1919.17229693507,1721.10154580559,926.587574054788,1151.03724097531,3052.21636356235
"ZNF639",542.137891699601,-0.160218452981013,0.209431760203528,-0.765015071378434,0.444262570118929,0.69377469346001,377.462132954062,542.624628134324,587.172097616341,539.734201284436,609.460461411007,668.419810260394,451.638123146786,560.591678789455
"FRYL",1245.5424305737,-0.120339916518418,0.157323693565736,-0.764919217130731,0.444319649906212,0.69377469346001,1037.02754422116,1048.61219196031,1384.30270286519,1303.38944106653,1211.5223132753,1435.41276669683,1308.28776158512,1235.78472291917
"BTD",526.517558099741,-0.197982864307858,0.259011862334346,-0.76437759461492,0.444642256738239,0.69411654694892,422.492703201213,471.33088137215,423.475634038452,644.301101337586,578.94119703079,575.479415294412,369.355873990489,726.763658532837
"CLIP1",2974.29608332609,-0.223926586815016,0.293027375335052,-0.764183163975635,0.444758098123471,0.6942205123278,1854.19995135328,2805.21089690609,2773.05367919718,3542.59982604305,3604.97250163901,2720.61883445874,2064.37020661021,4429.34277040118
"TOX4",2031.28408459203,0.082440149221676,0.107938457128192,0.763769942753276,0.445004351663144,0.694527991779809,2136.30322966632,2206.14538591838,1982.15065680183,2033.24527881123,1956.00739891393,1931.09487318207,2163.10890559776,1842.21694784473
"LYRM7",269.54977297196,-0.221546620946773,0.290273562362131,-0.763233892690447,0.44532391919241,0.694949813236064,141.713853424858,217.842003995531,320.275689608914,314.756931473116,341.26086534243,281.637560502975,293.473355324126,245.437924103731
"ACTL10",38.1643805119506,0.279496047452665,0.366382216444067,0.762853749194822,0.445550621902057,0.69504800638113,47.679427320513,49.5095463626208,48.041353441337,22.1808575870316,34.218569153577,28.1637560502975,41.1411245781485,34.380409602079
"GTF2F2",500.749332543367,0.155097517961261,0.203274035981508,0.76299718856062,0.445465072550605,0.69504800638113,410.572846371084,594.114556351449,436.820454438824,668.594421551954,482.759272923438,447.80372119973,475.408550680827,489.920836829626
"FAP",1859.55139846873,-0.302211943049514,0.396188843316099,-0.762797711616513,0.445584046082611,0.69504800638113,1050.27182958797,1898.19600754288,1373.6268465449,2339.552359775,2274.14760942286,3129.9320890564,854.821144012641,1955.86330180716
"SLC25A38",785.762093649267,0.149644414286155,0.196166895911063,0.762842341931127,0.445557425764081,0.69504800638113,923.1266900666,785.221405311165,795.351295862135,802.735798387812,910.028974246481,543.560491770742,707.627342744154,818.444750805047
"RP11-464D20.2",14.4941222943912,0.429200386820819,0.562865799266279,0.762527031097468,0.445745516334789,0.69522295489411,22.5152851235756,8.91171834527174,14.2344750937295,21.1246262733635,12.9475667067589,12.2042942884622,18.2849442569549,5.73006826701317
"ARHGEF7",820.418400517098,0.0996399992841585,0.130767033422651,0.761965739194474,0.446080452500119,0.695591441139993,831.741121035616,858.495533927844,813.144389729297,891.459228735938,779.628480985553,870.260061954193,682.028420784418,836.589966983922
"CTTNBP2NL",1613.86664536342,-0.225520593656674,0.29595331362607,-0.762014085578424,0.446051597428676,0.695591441139993,1044.97411544124,1186.24873084839,1289.99930536924,2430.38825275047,1732.19946012567,1853.17514810958,1373.19931369731,2000.74883656543
"KCNS2",25.946340160628,-0.658280934247769,0.864415073888692,-0.761533381511268,0.446338548256232,0.695687295315429,6.62214268340459,11.882291127029,54.2689362948437,7.39361919567721,17.5716976734585,13.1430861568055,80.4537547306015,16.235193423204
"ZNF687",575.319372997053,0.146721506808835,0.192666212724234,0.76153210640435,0.446339309556537,0.695687295315429,663.53869687714,627.781047878031,447.496310759121,680.212966002303,489.233056276818,510.702776378728,549.462574921495,634.12755488279
"CTA-445C9.14",16.2065447490746,0.373155732831567,0.489939008484734,0.761637114761796,0.446276616980925,0.695687295315429,11.9198568301283,17.8234366905435,23.1310220273104,20.0683949596953,12.9475667067589,17.8370454985217,18.2849442569549,7.64009102268422
"GCLM",1412.10126307395,-0.17232978067658,0.226285039136666,-0.76156064640447,0.446322269977411,0.695687295315429,863.527405915958,1343.68908828153,1513.30263340212,1589.6281270706,1442.72886161028,1345.28874733588,1428.05414646818,1770.59109450707
"HSPB1",7926.30527585896,-0.249189213181651,0.327506119424219,-0.760868876647999,0.44673538987542,0.695766187192186,12264.2082496653,6901.63076294933,5872.61063085677,3936.57410604128,10032.5145453515,8063.28335720017,7810.41393935828,8529.2066154491
"METTL16",638.24800719086,-0.122623330651658,0.161117239893411,-0.76108137610091,0.446608463589907,0.695766187192186,479.443130278492,684.221930731419,595.178989856564,684.437891256976,673.273468751462,652.460348498559,643.630037844812,693.338260308593
"RPS2P46",2204.16147474737,0.304589516377611,0.400182732223043,0.761126085290073,0.446581761328533,0.695766187192186,3885.87332662181,1801.15729667214,1451.91645956041,2605.72265081938,2213.10908066243,923.771198449758,2878.96447325755,1872.77731193547
"RPL27A",13950.9413154981,0.111340278993969,0.146320638735751,0.760933522133164,0.446696774844706,0.695766187192186,17052.0174097668,15240.0285613419,11917.814272225,13747.9067787049,13926.9576455059,12875.5304743277,13515.3165475282,13331.958834584
"SHF",63.6650192456039,0.248699908567053,0.326737103426479,0.761162126856568,0.446560236407763,0.695766187192186,96.683283177707,58.4212647078925,58.7172097616341,63.3738788200904,82.3095312072529,57.2663039689382,44.7981134295395,47.7505688917764
"PIGG",956.244039732252,-0.142887575909851,0.187763331654557,-0.760998298500222,0.446658083538851,0.695766187192186,841.012120792383,1085.24925626865,846.061613383547,862.940983266897,954.420631526797,1114.34594772344,779.852872559126,1166.06889233718
"RPAP3",333.082735954935,-0.130959243536927,0.172031581439411,-0.761251175168965,0.446507057070541,0.695766187192186,325.809420023506,250.518304594861,346.075675716298,349.612564824165,370.855303529308,370.822787995584,329.128996625188,321.838834330573
"PLA2G16",165.075127808731,-0.467712691076715,0.614792136343131,-0.760765571691815,0.446797101515944,0.695785434350136,274.15670709295,55.4506919261352,112.09649136312,113.016750562495,390.276653589446,104.205897386101,60.3403160479512,211.057514501652
"AFF1",757.48708525198,-0.218104250042484,0.28674518192612,-0.760620452547582,0.446883800035402,0.695843584371449,496.660701255344,798.093887365447,575.606586602686,930.53978734166,762.056783312094,1057.0796437545,542.148597218713,897.710695165396
"NFIB",289.694679984544,-0.461232193997503,0.607300713204122,-0.759479091608568,0.44756601679177,0.696782407745293,82.1145692742169,106.940620143261,367.427388356892,418.267600212597,470.736532410019,537.927740560682,216.676589444916,117.46639947377
"SCARNA7",5096.58704491042,0.162657100851669,0.21417851911105,0.759446379248388,0.447585578418313,0.696782407745293,7174.42938320053,4914.31757195374,4586.16994426097,4860.77650550093,6123.27422610361,4366.32097966446,4509.06725376508,4238.34049483407
"SLC37A3",1012.73814118301,-0.160485584953013,0.211346569414633,-0.759347953446845,0.447644438880762,0.696797096095947,662.214268340459,901.073743799698,1112.06836669762,1149.17966927097,967.368198233556,1169.73466795569,1004.75768691967,1135.50852824644
"ANKMY1",158.881104315807,0.156316703197949,0.205889827978217,0.759224992963167,0.447717977721036,0.696797701870568,153.633710254986,197.047994523231,139.675786857221,179.559323323589,176.641802927925,148.329115198233,146.279554055639,129.881547385632
"FAM86EP",81.4395670048711,-0.197326165324264,0.259919438909854,-0.759182022521605,0.447743678624307,0.696797701870568,78.1412836641741,84.1662288164553,56.0482456815599,85.554736407122,75.8357478538734,100.450729912728,98.7386989875564,72.5808647155001
"RHBDD3",291.620908095947,-0.133738254202558,0.176230782671769,-0.758881349642795,0.447923536505109,0.69691765400083,337.729276853634,225.763531413551,289.13777534138,260.889134476039,322.764341475632,308.862524684929,288.902119259887,298.91856126252
"CNKSR3",274.631847764509,-0.263629591162741,0.347406669686165,-0.75885011476865,0.447942223078757,0.69691765400083,295.347563679845,156.450166505882,392.337719770919,154.209771795553,306.117469995514,363.312453048838,295.301849749822,233.977787569704
"UCK1",681.954919297323,0.124290687162566,0.163807600240764,0.758760197816734,0.44799601926099,0.69691765400083,776.115122495018,789.182169020175,709.944445299758,570.364909380814,686.221035458221,568.907872216009,691.170892912895,663.732907595692
"KITLG",1943.58644287816,-0.281635796643471,0.371197302549005,-0.758722638094306,0.448018491857677,0.69691765400083,1199.93225423291,1537.766510023,2929.6329052282,1349.86361886793,1977.27840136075,2005.25943078118,3293.11846067758,1255.83996185372
"DAD1",4146.23400104637,-0.111183006524433,0.146570697159301,-0.758562309378887,0.448114426353604,0.696989980442752,4665.96173472687,4190.48800413222,3470.54295878992,3620.7609432545,4004.49741716185,4095.01012971326,4468.84037639978,4653.77044419253
"SERP2",57.9164152730707,0.205680301766289,0.27118687155314,0.758444907706329,0.448184682369423,0.696999391651418,55.6259985405985,52.480119144378,58.7172097616341,81.3298111524493,57.339223987075,52.572344627222,59.4260688351034,45.8405461361053
"RBPMS",350.682700913848,-0.176601459120989,0.232864574695515,-0.758386969559051,0.448219356271227,0.696999391651418,320.511705876782,298.047469102977,337.179128782717,361.231109274515,403.224220296205,491.926939011863,336.44297432797,256.898060637757
"RBM4",146.828649363257,0.152402720716335,0.201038441942161,0.75807750619248,0.448404584790894,0.697210525684573,166.877995621796,168.332457632911,156.579226031024,126.747757640181,147.047364741047,120.165359147936,160.907509461203,127.971524629961
"SUPT3H",125.919422726979,-0.211686362312354,0.279333835147573,-0.757825711305324,0.448555328053461,0.697367998996217,123.171853911325,121.793484052047,118.324074216626,103.510668739481,172.017671961225,115.47139980622,85.939238007688,167.126991121217
"AC093724.2",46.7782744972807,-0.328918861195165,0.435212319284889,-0.75576643082076,0.449789246787663,0.697747447316514,23.8397136602565,34.6566824538345,31.1379142675333,76.0486545841085,58.264050180415,51.6335527588787,36.5698885139098,62.0757395593093
"KIAA0368",3794.92307423864,-0.133790750568446,0.176909266798933,-0.756267622320241,0.44948875631961,0.697747447316514,2773.35335580984,3693.41215865151,3859.32205978741,4148.87660008858,4013.74567909525,4363.50460405943,3345.2305518099,4161.93958460723
"ABHD12",1875.79305042629,0.219030339888464,0.289531886450578,0.756498161821122,0.449350574089117,0.697747447316514,2377.34922334225,2018.99930066767,1635.18532639218,2040.63889800691,1153.25826309488,1404.4326350415,2749.14136903317,1627.33938783174
"COLGALT1",5331.83381695193,0.164413098231565,0.217378817970208,0.756343694232887,0.449443157189727,0.697747447316514,6030.12312750822,6677.84761339029,6094.13464950294,3739.05885038533,4369.80376353112,4717.42913842483,5211.20911323215,5815.06427964053
"NFKBIA",878.17546864205,0.18442154805207,0.243620265274431,0.757004134464451,0.449047385476434,0.697747447316514,1135.03525593555,1161.49395766708,856.737469703844,584.0959164585,875.810405092904,731.318865439392,811.851525008797,869.06035383033
"OAZ1",22821.5221556634,0.111657827889536,0.14750531172523,0.756974963027297,0.44906486241315,0.697747447316514,26860.7351524257,23895.2874564553,20740.5198662572,23321.5874057933,19830.1232375946,19678.0163523429,23610.434271793,24635.4735026453
"DEAF1",806.242254848705,0.157496829352008,0.208370321917757,0.755850583242707,0.449738785064127,0.697747447316514,834.389978108978,1121.88632057699,690.37204204588,754.149157959076,701.018254551659,800.789463696792,659.172240463224,888.160581387041
"PTCH2",16.3594005341275,0.421000569812531,0.557014612404466,0.755816024278423,0.449759507845212,0.697747447316514,26.4885707336184,19.8038185450483,15.1241297870876,13.7310070776863,9.2482619333992,7.510334946746,25.5989219597369,13.3701592896974
"KLC1",994.773551819957,-0.117585293349032,0.155548188730259,-0.755941257232768,0.449684416296027,0.697747447316514,950.939689336899,949.593099235066,945.702939039653,970.676577261051,909.104148053141,1229.81734752966,884.991302036617,1117.36331206757
"CDC42BPA",1863.67430573279,-0.227760986827525,0.301237633656234,-0.756084105638144,0.449598770938074,0.697747447316514,1107.22225666525,1871.46085250706,1855.81969034498,2032.18904749757,2102.12993746164,2397.67443174866,1118.12434131279,2424.7738883244
"JMJD7-PLA2G4B",14.2815795053156,0.399760028400461,0.527908675823295,0.757252242117481,0.448898756986489,0.697747447316514,13.2442853668092,24.7547731813104,14.2344750937295,12.6747757640181,12.022740513419,17.8370454985217,12.7994609798684,6.68507964484869
"RPAIN",256.9869066725,0.109769134341347,0.145186393241852,0.756056624111413,0.44961524688364,0.697747447316514,278.129992702993,270.322123139909,239.317112513327,279.901298122066,263.575465101877,253.473804452677,227.647555999088,243.52790134806
"TRIM61",16.074895363096,0.920341657088361,1.21641625307349,0.756600920748104,0.449288989554773,0.697747447316514,11.9198568301283,5.94114556351449,7.11723754686474,59.1489535654177,10.1730881267391,0,1.82849442569549,32.4703868464079
"HMCES",551.287236006893,0.139035218738873,0.183656671288018,0.757038760224681,0.449026641294226,0.697747447316514,625.130269313393,648.575057350332,519.558340921126,518.609575011073,587.264632770849,420.578757017776,600.660418840968,489.920836829626
"SEC11A",3113.73362967236,-0.0940816314348173,0.124450606990576,-0.755975673480977,0.449663781044939,0.697747447316514,3295.17819926212,2739.85829570743,3167.17070835481,2847.59962164939,3002.91064977472,3097.07437366438,3565.5641301062,3194.51305885984
"RN7SL385P",14.491182213925,0.362521892564973,0.479368734999377,0.756248512046669,0.449500211838226,0.697747447316514,23.8397136602565,16.8332457632911,14.2344750937295,10.5623131366817,11.097914320079,15.020669893492,10.9709665541729,13.3701592896974
"RPL39P3",49.3851077845029,0.207684577050358,0.274343327125595,0.757024343279469,0.449035278373924,0.697747447316514,64.896998297365,49.5095463626208,47.1516987479789,50.6991030560723,49.0157882470158,53.5111364955652,41.1411245781485,39.1554664912566
"TMEM231",274.591233043802,-0.188661454954725,0.249581828356407,-0.755910220696488,0.449703025604035,0.697747447316514,294.023135143164,257.449641085628,194.834377845422,280.957529435734,320.914689088952,292.903062923094,196.563150762265,359.084278066158
